0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 34 34 35 27 40 21 25 16 18 15 5 9 14 11 15 10 10 7 11 10 20 12 12 12 19 28 18 18 22 23 31 31 37 26 21 24 20 12 11 11 13 11 19 10 25 21 18 10 16 15 20 21 26 17 19 29 33 26 21 23 14 10 13 20 13 16 9 18 21 22 19 21 20 11 12 17 20 34 24 27 27 36 39 40 39 38 35 34 22 26 21 25 29 26 37 50 40 38 29 30 32 23 36 31 39 43 37 44 38 33 36 37 38 44 35 26 26 26 29 24 29 19 11 16 16 16 16 9 27 19 29 33 26 30 24 48 49 34 28 29 21 20 24 19 19 22 33 23 34 39 26 27 27 25 23 15 25 18 16 18 14 20 18 18 12 15 22 15 12 5 6 10 16 22 20 16 16 16 12 18 20 29 18 17 15 16 24 19 18 20 8 10 13 18 13 20 11 14 13 15 13 17 23 34 27 31 34 30 23 25 19 20 20 13 9 13 17 22 22 24 34 23 16 12 23 24 22 16 17 14 21 22 16 11 10 17 16 11 10 27 23 16 12 16 9 18 23 18 19 18 14 7 16 12 18 15 15 20 27 23 20 20 23 34 34 16 14 18 16 11 19 25 27 27 26 29 35 39 38 40 41 31 21 15 22 34 25 16 21 27 14 9 4 12 13 18 25 21 28
0 25 39 20 49 22 42 18 35 15 11 17 10 6 16 6 11 9 19 11 18 11 15 21 19 24 24 19 25 16 18 19 33 21 28 25 21 18 15 9 12 13 17 6 33 10 24 14 24 11 24 23 41 18 27 21 25 24 25 22 9 18 17 21 19 18 19 25 21 25 19 17 16 20 20 13 11 24 21 27 26 38 27 29 29 27 27 39 25 30 17 27 26 34 33 30 35 51 34 37 42 21 37 29 47 25 43 38 40 34 34 33 41 43 37 37 32 22 34 18 36 16 21 18 15 19 23 11 24 15 33 31 31 44 16 36 26 43 35 27 14 33 25 20 18 22 26 15 37 31 20 32 19 30 23 20 31 14 25 24 13 20 19 14 18 12 22 14 22 12 12 3 14 12 17 17 14 18 13 23 23 25 25 27 22 15 31 27 24 20 16 21 15 18 10 24 20 24 21 15 13 18 16 28 23 32 29 28 22 24 26 27 23 23 22 12 15 13 21 17 31 13 27 18 36 16 18 11 16 10 27 16 17 15 11 11 9 17 9 19 17 20 12 13 9 19 24 21 28 16 13 17 14 10 24 11 17 16 24 24 22 30 30 30 25 27 28 14 11 11 21 11 22 28 25 31 28 34 39 36 31 30 37 24 19 19 20 29 23 18 17 11 9 16 10 10 18 24 21 17
0 31 22 38 16 54 16 39 23 23 21 16 13 20 5 21 7 20 18 17 17 15 23 15 23 25 12 30 13 36 25 25 13 29 22 28 11 16 8 12 12 14 7 19 9 27 13 36 10 26 19 41 21 43 18 29 10 21 14 20 19 11 19 16 23 32 33 34 35 17 22 30 21 23 17 15 15 10 23 24 27 28 27 26 31 26 32 30 42 16 28 17 28 36 41 34 38 30 40 35 27 40 28 38 25 53 20 47 16 35 24 44 41 34 34 40 37 41 16 30 15 29 26 22 15 26 12 31 21 31 22 15 41 24 38 29 32 22 27 22 26 18 20 25 18 20 14 21 31 24 35 27 29 18 27 34 17 28 23 22 25 18 13 26 7 21 6 25 5 22 5 26 5 21 11 9 15 18 24 20 25 35 22 22 14 31 23 30 24 26 18 12 26 15 24 24 12 22 19 21 17 17 21 22 32 37 28 18 21 23 22 32 23 24 14 26 8 16 9 32 12 26 6 23 18 25 8 14 13 20 12 19 9 25 16 6 13 8 18 12 16 14 11 13 14 14 15 21 9 18 18 8 17 20 7 21 15 22 22 27 17 38 35 26 25 17 17 17 10 8 10 20 11 26 28 24 23 37 50 31 26 29 20 29 19 21 20 23 27 26 13 15 11 16 20 18 15 19 20 14
0 32 26 24 47 11 58 17 30 24 23 25 22 18 33 14 18 18 11 14 13 20 13 28 19 13 36 14 26 13 48 17 31 19 22 11 22 10 26 12 15 12 13 8 25 10 30 12 38 16 28 16 32 18 40 13 31 12 24 14 9 21 14 18 23 37 28 30 23 36 18 24 28 18 19 15 14 12 13 19 33 18 25 24 29 29 31 42 24 30 17 32 23 35 39 45 29 35 26 28 36 27 38 25 42 21 34 9 37 15 49 27 42 26 49 31 41 24 34 17 21 24 26 19 22 14 29 11 37 22 33 38 16 28 43 29 32 18 28 23 16 14 23 12 20 12 20 25 17 34 34 20 24 26 17 13 33 24 26 23 23 10 26 9 23 3 17 7 31 2 31 4 25 7 18 10 20 10 23 25 28 23 27 20 33 20 34 22 34 24 15 20 20 22 24 11 18 6 15 20 27 18 20 14 27 27 27 28 23 24 28 24 33 16 33 6 28 12 25 10 22 13 22 12 19 19 15 12 18 19 22 19 18 14 18 14 13 15 12 11 11 9 12 12 13 11 16 7 12 6 14 20 18 9 15 12 20 19 25 14 30 26 33 21 23 16 9 22 13 19 12 10 20 16 20 25 36 34 26 36 24 25 24 20 29 19 21 29 31 27 23 18 17 20 22 11 17 12 21 20
0 37 29 38 23 54 15 46 20 42 22 16 24 34 14 24 29 6 20 13 11 11 20 19 16 21 20 28 9 33 17 45 16 35 11 35 13 36 14 28 12 18 6 21 10 34 14 34 8 29 23 23 16 28 16 34 15 28 9 28 14 10 28 16 17 22 30 25 18 14 25 17 21 18 16 14 14 13 8 23 13 35 18 25 20 36 37 21 28 24 37 33 31 29 38 20 35 28 20 33 29 40 28 36 25 30 15 32 10 38 18 49 24 52 18 68 29 37 23 31 13 13 17 24 11 25 9 30 11 35 34 29 32 29 28 44 17 28 17 25 23 25 15 27 11 20 17 28 26 23 27 27 32 15 17 18 22 28 17 37 14 21 8 24 9 17 13 27 5 26 6 21 4 30 7 19 8 31 14 15 15 21 17 35 27 35 25 43 34 26 23 27 15 20 14 23 12 26 14 19 21 28 8 17 12 21 27 22 20 18 23 27 18 23 16 28 11 27 9 25 18 32 13 18 15 22 23 29 14 33 24 20 21 21 10 18 8 14 13 14 11 12 10 13 13 15 4 11 7 14 8 18 14 18 11 10 10 19 16 20 14 23 26 19 13 13 29 12 24 13 13 10 12 16 24 27 36 25 35 17 31 27 19 27 24 15 20 30 22 24 22 19 21 21 19 18 8 22 16 19
0 40 30 29 49 24 39 13 41 13 31 22 34 10 28 18 12 38 7 17 12 15 19 8 18 15 33 12 31 6 36 18 37 10 49 9 29 10 36 10 28 4 21 7 38 15 23 10 28 16 33 26 25 14 40 17 33 5 38 9 31 16 14 21 15 13 23 13 21 15 14 18 16 21 15 18 17 12 26 17 26 15 20 13 33 31 30 35 21 42 25 34 29 36 21 31 21 27 38 24 27 26 46 27 40 30 38 13 36 18 37 19 50 25 73 26 43 18 34 20 28 7 25 8 24 7 30 9 26 20 29 25 29 25 31 24 36 20 29 19 24 25 27 13 37 11 26 18 23 17 15 36 18 20 19 18 16 16 42 15 23 12 18 10 18 12 18 9 20 14 26 6 28 10 34 10 20 6 16 7 13 19 21 32 34 22 42 22 34 30 25 28 30 15 27 14 25 15 27 25 21 13 22 11 15 14 18 13 13 17 18 16 12 19 7 12 22 11 24 16 28 17 28 17 21 20 37 18 40 18 28 10 16 20 24 11 12 13 17 8 17 8 13 12 12 8 10 7 12 11 18 15 17 13 9 9 16 10 22 16 13 20 14 26 16 31 15 17 5 22 17 14 25 14 22 33 25 41 18 28 25 31 20 21 15 20 20 12 23 12 14 20 12 26 21 12 13 11 19 23
0 25 34 35 27 33 21 48 15 31 13 26 9 31 11 18 31 7 28 5 16 15 12 25 11 26 14 48 7 44 12 33 10 47 7 28 11 26 16 38 13 29 6 21 11 26 8 13 18 39 19 31 20 25 19 40 11 29 3 40 9 25 19 23 11 21 11 16 8 20 27 10 27 28 22 12 11 25 20 24 25 17 19 19 25 25 35 40 34 12 41 20 46 22 39 22 30 29 26 29 23 39 28 34 43 37 34 45 17 43 24 36 19 64 34 53 17 37 25 34 15 33 8 18 9 30 7 25 14 28 24 25 24 35 26 28 22 28 19 19 22 33 21 34 11 50 10 21 20 18 30 15 16 20 11 20 11 24 16 28 12 21 9 19 5 14 6 16 19 23 12 32 5 31 7 34 4 18 6 10 15 14 29 18 33 37 16 31 16 16 28 28 23 28 23 22 12 31 16 23 15 16 16 16 7 18 13 15 11 14 18 14 14 8 11 13 12 21 8 29 12 32 24 30 19 22 19 35 16 37 18 26 14 16 18 17 13 19 5 21 8 7 7 16 6 14 7 5 10 10 11 23 16 10 10 12 9 17 9 18 19 13 33 10 30 16 25 14 14 8 16 34 14 32 12 21 31 22 42 24 30 27 27 13 22 13 16 16 6 15 7 11 30 9 26 12 19 14 21 13
0 28 33 23 27 27 36 27 43 18 31 12 27 6 14 15 10 36 7 17 9 11 23 16 22 15 35 8 42 8 36 10 55 11 35 6 34 9 34 24 28 10 23 6 20 8 16 6 23 18 31 22 26 17 27 19 25 12 30 5 34 13 31 18 21 6 14 9 16 17 20 22 17 27 15 19 16 14 17 28 16 23 9 27 28 26 41 32 22 53 21 37 26 52 21 41 24 25 20 35 30 30 34 55 36 41 49 33 46 21 49 19 44 26 67 23 50 25 44 27 29 15 26 15 21 10 20 19 28 23 22 26 26 29 40 25 14 21 20 21 23 16 41 24 36 9 43 15 22 24 27 21 28 15 20 11 18 16 31 8 25 13 17 7 21 7 19 10 18 15 29 7 38 2 35 5 23 2 12 8 12 21 14 31 23 21 21 15 19 9 21 26 24 34 23 29 24 10 25 9 13 11 11 10 13 12 17 13 16 17 11 20 10 17 16 7 23 11 23 6 29 14 33 21 24 26 20 13 30 17 33 23 23 15 17 14 18 8 17 8 10 5 15 6 19 5 8 3 11 12 13 16 16 20 20 9 11 6 17 11 16 26 15 23 13 29 17 18 12 16 18 21 35 13 30 15 27 26 24 26 24 27 20 24 8 21 18 5 11 6 13 18 13 28 6 23 16 25 14 11
0 36 21 37 22 32 28 25 25 39 19 27 9 14 14 9 28 14 21 11 11 17 12 15 11 19 11 28 5 41 7 33 14 46 5 51 1 32 17 22 14 16 7 19 4 18 4 23 13 29 14 22 16 33 15 24 15 26 11 30 13 46 9 17 16 19 7 7 12 24 18 18 18 8 23 12 24 18 19 7 20 10 25 18 20 44 21 36 42 22 43 33 47 19 52 28 30 27 28 24 27 30 44 45 49 44 33 64 38 63 20 45 25 60 30 68 28 50 35 31 25 19 20 26 13 25 12 22 32 28 25 29 37 24 26 32 20 13 22 21 10 21 21 32 16 31 14 20 14 32 14 38 10 32 16 19 22 32 12 26 14 17 7 22 11 19 8 15 7 15 13 30 5 35 4 22 4 20 5 11 14 10 22 24 19 25 21 16 15 23 9 32 31 29 30 21 23 27 16 12 8 12 11 17 24 8 15 18 19 11 17 9 22 11 13 23 11 14 7 20 14 26 11 28 25 20 24 17 12 19 18 32 15 13 14 14 15 16 15 9 6 17 9 13 5 18 9 10 6 21 20 13 18 17 19 16 11 16 9 15 12 24 13 13 21 20 25 13 11 17 30 16 13 25 18 23 12 25 19 24 15 25 20 7 12 16 14 19 3 11 13 16 24 17 24 10 28 15 16 14
